Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Harris Academy St John's Wood's,AYF2122-410815-32022-2364300003,"154,653.95",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Harris Academy Sutton,AYF2122-410842-32022-2382900003,"396,520.70",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Harris Academy Tottenham,AYF2122-410816-32022-2365100004,"631,466.49",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Harris Academy Tottenham,AYF2122-410816-32022-2365300004,"43,367.24",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Harris Academy Tottenham,AYF2122-410816-32022-2365500004,"62,473.17",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Harris Academy Wimbledon,AYF2122-410843-32022-2383500003,"350,266.68",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Harris Aspire Academy,AYF2122-410817-32022-2366100002,"41,666.65",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Harris Boys' Academy East Dulwich,AYF2122-410818-32022-2366300003,"486,852.49",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Harris Boys' Academy East Dulwich,AYF2122-410818-32022-2366700003,"51,326.09",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Harris City Academy Crystal Palace,AYF2122-410819-32022-2367500003,"445,168.91",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Harris City Academy Crystal Palace,AYF2122-410819-32022-2367900003,"157,730.26",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Harris CofE Academy,AYF2122-414929-32022-5392900002,"375,000.63",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Harris Girls Academy Bromley,AYF2122-410820-32022-2368700003,"448,249.41",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Harris Girls Academy Bromley,AYF2122-410820-32022-2369100003,"67,032.87",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Harris Girls' Academy East Dulwich,AYF2122-410821-32022-2369900003,"491,978.23",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Harris Girls' Academy East Dulwich,AYF2122-410821-32022-2370500003,"56,678.01",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Harris Invictus Academy Croydon,AYF2122-410822-32022-2371300003,"434,501.57",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Harris Invictus Academy Croydon,AYF2122-410822-32022-2371700003,"29,621.60",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Harris Junior Academy Carshalton,AYF2122-410823-32022-2372300002,"127,517.38",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Harris Primary Academy Beckenham,AYF2122-410824-32022-2372900001,"128,046.40",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Harris Primary Academy Beckenham Green,AYF2122-410825-32022-2373300002,"62,609.38",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Harris Primary Academy Benson,AYF2122-410826-32022-2373900002,"98,936.72",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Harris Primary Academy Chafford Hundred,AYF2122-410827-32022-2374300002,"186,729.77",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Harris Primary Academy Chafford Hundred,AYF2122-410827-32022-2374500002,"29,585.14",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Harris Primary Academy Coleraine Park,AYF2122-410828-32022-2374700002,"164,555.81",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Harris Primary Academy Croydon,AYF2122-410846-32022-2386300002,"202,736.23",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Harris Primary Academy Crystal Palace,AYF2122-410829-32022-2375300002,"136,498.93",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Harris Primary Academy East Dulwich,AYF2122-410830-32022-2375900001,"160,882.46",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Harris Primary Academy Haling Park,AYF2122-410831-32022-2376500002,"133,708.68",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Harris Primary Academy Kenley,AYF2122-410832-32022-2376900002,"141,934.66",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Harris Primary Academy Kent House,AYF2122-410833-32022-2377300002,"129,848.22",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Harris Primary Academy Mayflower,AYF2122-410834-32022-2377900002,"290,524.38",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Harris Primary Academy Mayflower,AYF2122-410834-32022-2378100002,"33,773.83",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Harris Primary Academy Merton,AYF2122-410835-32022-2378300002,"160,279.16",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Harris Primary Academy Orpington,AYF2122-410836-32022-2379100002,"125,320.74",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Harris Primary Academy Peckham Park,AYF2122-410837-32022-2379900001,"131,797.40",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Harris Primary Academy Philip Lane,AYF2122-410838-32022-2380500002,"154,818.64",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Harris Primary Academy Purley Way,AYF2122-410839-32022-2381100002,"114,021.01",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Harris Primary Academy Shortlands,AYF2122-410840-32022-2381700002,"125,907.37",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Harris Primary Free School Peckham,AYF2122-410841-32022-2382300001,"116,631.23",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Harris Professional Skills Sixth Form,AYF2122-410848-32022-2387900002,"105,506.15",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Harris Sixth Form Clapham,AYF2122-417668-32022-7167100003,"92,126.42",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Harris Westminster Sixth Form,AYF2122-410847-32022-2386900002,"285,026.56",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Harris Westminster Sixth Form,AYF2122-410847-32022-2387100002,"34,671.07",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Harrogate Grammar School,AYF2122-413182-32022-4109300002,"218,526.97",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Harrogate Grammar School,AYF2122-413182-32022-4110300002,"590,042.52",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Harrogate Grammar School,AYF2122-413182-32022-4110500002,"53,439.72",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Harrogate High School,AYF2122-412317-32022-3493900001,"301,606.27",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,"Harrogate, Bilton Grange Community Primary School",AYF2122-417282-32022-7144500001,"91,510.77",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Harrold Primary Academy,AYF2122-413495-32022-4352300002,"40,847.70",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Harrop Fold School,AYF2122-416643-32022-6670700001,"515,132.05",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Harrop Fold School,AYF2122-416643-32022-6670900001,"92,950.88",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Harrow Gate Academy,AYF2122-415170-32022-5557100001,"154,318.38",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Harrow High School,AYF2122-410849-32022-2388500002,"455,090.62",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Harrow High School,AYF2122-410849-32022-2388900002,"58,758.69",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Harrow High School,AYF2122-410849-32022-2389100002,"37,106.12",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Harrow Lodge Primary School,AYF2122-412788-32022-3826300001,"131,377.14",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,18/03/2022,Grants Expenditure,ESFA Funding,HARROW LONDON BOROUGH COUNCIL,ED212220210528367,"151,039.89",Current grants - Local Government,,,,,,,,,
Department for Education,ESFA,03/03/2022,Grants Expenditure,ESFA Funding,HARROW LONDON BOROUGH COUNCIL,LADSG2122-406308-32022-21700004,"5,496,070.00",Current grants - Local Government,,,,,,,,,
Department for Education,ESFA,22/03/2022,Grants Expenditure,ESFA Funding,HARROW LONDON BOROUGH COUNCIL,LADSG2122-406308-32022-21700005,"5,496,075.00",Current grants - Local Government,,,,,,,,,
Department for Education,ESFA,31/03/2022,Grants Expenditure,ESFA Funding,HARROW LONDON BOROUGH COUNCIL,LAADD2122T-406885-32022-91000019,"952,062.00",Current grants - Local Government,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Harrowbarrow School,AYF2122-410850-32022-2389900002,"30,663.42",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Harry Watts Academy,AYF2122-413023-32022-3984300001,"66,666.64",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,18/03/2022,Grants Expenditure,ESFA Apprenticeships,Hart Learning and Development Ltd,FCSAPP A456386-A,"43,014.79",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Hart Primary School,AYF2122-412312-32022-3488300001,"27,292.87",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Hartburn Primary School,AYF2122-413014-32022-3977500001,"152,609.61",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Hartburn Primary School,AYF2122-413014-32022-3977700001,"29,220.32",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Hartford Infant School,AYF2122-414645-32022-5168500002,"56,927.37",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Hartford Junior School,AYF2122-414646-32022-5169100002,"77,212.45",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Harthill Primary School,AYF2122-411267-32022-2700500001,"46,241.64",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Hartismere School,AYF2122-410852-32022-2390900002,"345,948.77",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Hartismere School,AYF2122-410852-32022-2391300002,"72,005.43",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,HARTLEBURY C OF E PRIMARY SCHOOL,AYF2122-413470-32022-4333500001,"55,166.75",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,03/03/2022,Grants Expenditure,ESFA Funding,Hartlepool Borough Council ,LADSG2122-406307-32022-21500004,"1,725,109.00",Current grants - Local Government,,,,,,,,,
Department for Education,ESFA,18/03/2022,Grants Expenditure,ESFA Post-16 Funding,Hartlepool Borough Council ,FCSESF A157425-A,"93,686.44",Current grants,,,,,,,,,
Department for Education,ESFA,22/03/2022,Grants Expenditure,ESFA Funding,Hartlepool Borough Council ,LADSG2122-406307-32022-21500005,"1,725,121.00",Current grants - Local Government,,,,,,,,,
Department for Education,ESFA,31/03/2022,Grants Expenditure,ESFA Funding,Hartlepool Borough Council ,LAADD2122T-406936-32022-313000021,"759,887.00",Current grants - Local Government,,,,,,,,,
Department for Education,ESFA,18/03/2022,Grants Expenditure,ESFA Funding,HARTLEPOOL COLLEGE OF HE,ED212220210526428,"321,632.82",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,18/03/2022,Grants Expenditure,ESFA Post-16 Funding,HARTLEPOOL COLLEGE OF HE,ED212220210528730,"77,620.00",Capital grants - Private Sector,,,,,,,,,
Department for Education,ESFA,18/03/2022,Grants Expenditure,ESFA Apprenticeships,HARTLEPOOL COLLEGE OF HE,FCSAPP A453722-A,"68,046.24",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,18/03/2022,Grants Expenditure,ESFA Apprenticeships,HARTLEPOOL COLLEGE OF HE,FCSAPP A453723-A,"27,863.53",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,18/03/2022,Grants Expenditure,ESFA Apprenticeships,HARTLEPOOL COLLEGE OF HE,FCSAPP A453726-A,"63,304.99",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,18/03/2022,Grants Expenditure,ESFA Apprenticeships,HARTLEPOOL COLLEGE OF HE,FCSAPP A453727-A,"36,840.17",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,18/03/2022,Grants Expenditure,ESFA Apprenticeships,HARTLEPOOL COLLEGE OF HE,FCSAPP A459879-A,"46,448.81",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,18/03/2022,Grants Expenditure,ESFA Apprenticeships,HARTLEPOOL COLLEGE OF HE,FCSAPP A459883-A,"34,761.73",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Hartley Brook Primary School,AYF2122-408234-32022-430100001,"232,400.50",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Hartley Primary Academy,AYF2122-411679-32022-3008900001,"131,402.32",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Hartley Primary School,AYF2122-411629-32022-2966300001,"317,163.15",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,HARTON ACADEMY,AYF2122-415450-32022-5767500001,"658,220.15",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,HARTON ACADEMY,AYF2122-415450-32022-5768100001,"110,606.30",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Hartpury CE Primary Academy,AYF2122-413010-32022-3974900001,"29,900.41",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,18/03/2022,Grants Expenditure,ESFA Funding,HARTPURY COLLEGE OF FURTHER EDUCATION,ED212220210525539,"30,834.10",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,18/03/2022,Grants Expenditure,ESFA Funding,HARTPURY COLLEGE OF FURTHER EDUCATION,ED212220210525541,"578,080.13",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Hartsbourne Primary School,AYF2122-408807-32022-883500001,"58,599.14",Current grants - Academy Trust,,,,,,,,,
